Season,Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
2022,"Sean Murphy","OAK",148,612,18,67,66,1,0.091503267,0.202614379,0.176908752,0.29,0.24953445,0.332242225,0.426443202,0.3313379441380305,,120.5478118024314,-0.830019123852253,13.320890088611769,17.29264545440674,5.2466280735007595,"Sean Murphy",19352,669221
2016,"Corey Seager","LAD",157,687,26,105,72,3,0.07860262,0.193595342,0.20414673,0.355319148,0.307814992,0.365356622,0.511961722,0.37214909734264495,,136.1396119918878,2.071845775237307,32.649697931752144,-3.2246713638305664,5.243366764814115,"Corey Seager",13624,608369
2015,"Anthony Rizzo","CHC",160,701,31,94,101,17,0.111269614,0.149786019,0.233788396,0.288840262,0.278156996,0.386590584,0.511945392,0.38386700694271597,,144.54331898291426,1.8748406311497092,38.25841890105993,-10.715099573135376,5.221956108986791,"Anthony Rizzo",3473,519203
2019,"Josh Donaldson","ATL",155,659,37,96,94,4,0.151745068,0.235204855,0.262295082,0.292479108,0.258652094,0.37936267,0.520947176,0.37736235343520863,,131.01182498796396,-1.8252481650561094,25.138384537729678,7.575035572052002,5.2179525756791225,"Josh Donaldson",5038,518626
2015,"José Bautista","TOR",153,666,40,108,114,8,0.165165165,0.159159159,0.285451197,0.237037037,0.250460405,0.376876876,0.535911602,0.38850686699151993,,148.08000408984887,1.9687395174987614,39.02341840779482,-11.690343379974365,5.211149212591954,"Jose Bautista",1887,430832
2014,"Jose Altuve","HOU",158,707,7,85,59,56,0.050919377,0.074964639,0.112121213,0.360330578,0.34090909,0.376770538,0.453030303,0.36267964266912106,,136.684764667081,4.7448296886868775,33.253604560677566,-8.147690534591675,5.193409259487126,"Jose Altuve",5417,514888
2024,"Bryce Harper","PHI",145,631,30,85,87,7,0.12044374,0.218700475,0.24,0.330729166,0.285454545,0.373015873,0.525454545,0.38021706340771305,,144.98917770401317,-0.45748116075992584,33.489307682797815,-4.281721591949463,5.186660969815826,"Bryce Harper",11579,547180
2016,"Francisco Lindor","CLE",158,684,15,99,78,19,0.083333333,0.12865497,0.13410596,0.32364341,0.301324503,0.358296622,0.435430463,0.3404131329516746,,109.45003907943547,0.07907303259707987,7.83982059834398,19.690324306488037,5.183468234197917,"Francisco Lindor",12916,596019
2021,"Starling Marte","- - -",120,526,12,89,55,47,0.081749049,0.188212927,0.147751606,0.371508379,0.310492505,0.382857142,0.458244111,0.36442603025564047,,131.97125607507425,10.189823583466932,31.222276126521095,2.632362484931946,5.182084586095727,"Starling Marte",9241,516782
2014,"Miguel Cabrera","DET",159,685,25,101,109,1,0.08759124,0.170802919,0.211129296,0.345833333,0.312602291,0.370802919,0.523731587,0.3838422499762641,,148.39075045793803,-2.0029461462982,34.432687952499,-8.78037714958191,5.1774291040192,"Miguel Cabrera",1744,408234
2015,"J.D. Martinez","DET",158,657,38,93,102,3,0.08066971,0.270928462,0.253355705,0.339425587,0.281879194,0.343987823,0.535234899,0.37229254108208876,,136.20599380884425,-2.3704767590388656,25.155971083233982,2.14762020111084,5.176804128299667,"J.D. Martinez",6184,502110
2019,"Yoán Moncada","CHW",132,559,25,83,79,10,0.07155635,0.275491949,0.232876712,0.405970149,0.315068493,0.367383512,0.547945205,0.3794245002724284,,139.26026618538273,-0.03694209922105074,28.012809939629236,4.946801662445068,5.165806144220266,"Yoan Moncada",17232,660162
2016,"Adrian Beltré","TEX",153,640,32,89,104,1,0.075,0.103125,0.221269297,0.293032786,0.300171526,0.3578125,0.521440823,0.3712676441067777,,127.19952366163648,-2.240323184290901,18.660102112659363,10.124301195144653,5.159407543623136,"Adrian Beltre",639,134181
2014,"Kyle Seager","SEA",159,654,25,71,96,7,0.079510703,0.180428134,0.186440678,0.295555555,0.26779661,0.333843797,0.454237288,0.3462233140835395,,126.69489127216497,-3.7847986195702106,15.405392848989344,11.04462218284607,5.1579589179853915,"Kyle Seager",9785,572122
2011,"Robinson Canó","NYY",159,681,28,104,118,8,0.055800293,0.140969162,0.231139646,0.315581854,0.30176565,0.349486049,0.532905296,0.37433891830159655,,133.48773123751783,0.7809465690515935,27.336014759001948,-1.0876855850219727,5.145852858297576,"Robinson Cano",3269,429664
2018,"Trea Turner","WSN",162,740,19,103,73,43,0.093243243,0.178378378,0.144578313,0.313840155,0.271084337,0.344173441,0.41566265,0.331185566324766,,105.10507714254402,8.876339523354545,13.488704360532926,13.817014694213867,5.143367000425259,"Trea Turner",16252,607208
2023,"Austin Riley","ATL",159,715,37,117,97,3,0.082517482,0.24055944,0.23427673,0.324200913,0.28144654,0.345454545,0.51572327,0.3627266293671899,,127.50434813977395,0.6542228306643665,25.016947447307256,1.9382196962833405,5.110373198644739,"Austin Riley",18360,663586
2010,"Jay Bruce","CIN",148,573,25,80,70,5,0.10122164,0.237347294,0.212180747,0.33427762,0.280943025,0.352530541,0.493123772,0.36533229032032927,,123.54816299952007,2.147250287234783,18.31590288778491,13.414119720458984,5.107656562831579,"Jay Bruce",9892,457803
2016,"José Ramírez","CLE",152,618,11,84,76,22,0.071197411,0.100323624,0.150442478,0.33266129,0.311504424,0.363047001,0.461946902,0.3546811126462825,,119.2559358193962,5.6975290577393025,19.985381486577904,9.025950089097023,5.106449808356457,"Jose Ramirez",13510,608070
2024,"Brent Rooker","OAK",145,614,39,82,112,11,0.096091205,0.288273615,0.269230769,0.362275449,0.293040293,0.364820846,0.562271062,0.39218441668103954,,163.63141597278016,0.8240863010287285,45.52800206599355,-16.58781886100769,5.102766250026639,"Brent Rooker",19627,667670
2012,"Austin Jackson","DET",137,617,16,103,66,12,0.108589951,0.217179902,0.1786372,0.371212121,0.300184162,0.377235772,0.478821362,0.3714670626128592,,134.39904794666847,0.32168301986530423,25.13977319488291,2.697531580924988,5.095299977311984,"Austin Jackson",9848,457706
2021,"Austin Riley","ATL",160,662,33,91,107,0,0.078549848,0.253776435,0.227118644,0.367758186,0.30338983,0.367069486,0.530508474,0.3794858197371165,,136.21561590172186,-0.5613519209437072,29.959813224983883,-1.3774150609970093,5.093096768966359,"Austin Riley",18360,663586
2013,"Jason Kipnis","CLE",149,658,17,86,84,30,0.115501519,0.217325227,0.168439716,0.345410628,0.283687943,0.366003062,0.452127659,0.35682330360779396,,126.56897953447265,4.587318743113428,24.449965519444735,1.466275691986084,5.087533732406277,"Jason Kipnis",9776,543401
2018,"Jed Lowrie","OAK",157,680,23,78,99,0,0.114705882,0.188235294,0.181208054,0.303571428,0.266778523,0.352941176,0.447986577,0.34740027245435867,,124.14964747987695,-2.3280741390772164,17.30342038764772,8.811557650566101,5.076147313597348,"Jed Lowrie",4418,476704
2010,"Jayson Werth","PHI",156,652,27,106,85,13,0.125766871,0.225460122,0.236462094,0.352185089,0.29602888,0.388036809,0.532490974,0.3957786198370966,,145.64537012478698,6.0645973067730665,41.726663627549655,-12.734371185302734,5.074250618381211,"Jayson Werth",1327,150029
2011,"Brett Gardner","NYY",159,588,7,87,36,49,0.102040816,0.158163265,0.109803921,0.303398058,0.258823529,0.344827586,0.36862745,0.32062335335528913,,96.99695881030556,9.5810988151934,7.524956368612358,20.862688064575195,5.048587115309221,"Brett Gardner",9927,458731
2018,"Brandon Nimmo","NYM",140,535,17,77,47,9,0.14953271,0.261682242,0.219399538,0.351449275,0.263279445,0.403738317,0.482678983,0.38527630048665945,,148.04332582485551,2.803624547785148,34.18532479997009,-1.6025404930114746,5.04040990632568,"Brandon Nimmo",12927,607043
2015,"Nelson Cruz","SEA",152,655,44,90,93,3,0.090076335,0.250381679,0.264406779,0.349869451,0.301694915,0.369465648,0.566101694,0.3959896635529427,,157.95387495501208,-2.7096918495371938,41.21696064450772,-15.208325624465942,5.032417767268495,"Nelson Cruz",2434,443558
2012,"Prince Fielder","DET",162,690,30,83,108,1,0.123188405,0.12173913,0.215146299,0.320675105,0.313253012,0.411594202,0.528399311,0.398239623843914,,152.78632380633806,-7.70700007211417,34.88296457237097,-10.154920101165771,5.027293890723712,"Prince Fielder",4613,425902
2011,"Alex Avila","DET",141,551,19,63,82,3,0.132486388,0.237749546,0.211206897,0.366459627,0.29525862,0.388686131,0.506465517,0.3835014381302531,,140.20428017598482,-1.3326402539387345,24.462534430772067,4.930770039558411,5.026236633519128,"Alex Avila",7476,488671
2017,"Corey Seager","LAD",145,613,22,85,77,4,0.109298531,0.213703099,0.183673469,0.352185089,0.294990723,0.375203915,0.478664192,0.36389588995983724,,127.32022328571493,0.6808324242010713,22.20576053731622,7.181566596031189,5.025179845482735,"Corey Seager",13624,608369
2012,"Aaron Hill","ARI",156,668,26,93,85,14,0.077844311,0.128742514,0.220032841,0.316633266,0.302134646,0.359820089,0.522167487,0.37540869667674553,,132.63140742961198,0.604182502720505,26.581783262913127,1.018625259399414,5.020546811401149,"Aaron Hill",6104,431094
2011,"Matt Wieters","BAL",139,551,22,72,68,1,0.087114337,0.15245009,0.188,0.275949367,0.262,0.328493647,0.45,0.33987871878338555,,109.8987921500323,-3.2661137133836746,3.0849780499816024,26.253320693969727,5.02041813825938,"Matt Wieters",4298,446308
2021,"Shohei Ohtani","LAA",158,639,46,103,100,26,0.150234741,0.295774647,0.33519553,0.302631578,0.25698324,0.372456964,0.59217877,0.39348932132967457,,150.46676504435462,2.2849203473888338,41.76776015946017,-13.611221760511398,5.0183882674865385,"Shohei Ohtani",19755,660271
2016,"DJ LeMahieu","COL",146,635,11,104,66,11,0.103937007,0.125984251,0.146739131,0.387580299,0.347826086,0.416267942,0.494565217,0.3914955695152283,,129.94019009509842,0.14262211695313454,23.557669052756417,5.282489538192749,5.014447698913372,"DJ LeMahieu",9874,518934
2018,"Mitch Haniger","SEA",157,683,26,90,93,8,0.102489019,0.216691068,0.208053691,0.335664335,0.285234899,0.36603221,0.49328859,0.3666182631772116,,136.77123683914255,1.1967826071195304,31.220370945824087,-5.814990058541298,5.013636632829777,"Mitch Haniger",14274,571745
2013,"Joe Mauer","MIN",113,508,11,62,47,0,0.12007874,0.17519685,0.152808989,0.383285302,0.323595505,0.403543307,0.476404494,0.38298877199252923,,143.18262055634872,0.38718124106526375,25.310682841887576,4.7299577090889215,5.010706949208958,"Joe Mauer",1857,408045
2022,"Rafael Devers","BOS",141,614,27,84,88,3,0.081433224,0.185667752,0.225225225,0.32853717,0.295495495,0.358306188,0.52072072,0.37278885687168556,,140.10477260873677,-0.733007634524256,26.976689090835542,1.2982058823108673,5.007720881517077,"Rafael Devers",17350,646240
2013,"Manny Machado","BAL",156,710,14,88,71,6,0.04084507,0.159154929,0.148425787,0.322283609,0.28335832,0.313837375,0.431784107,0.3252207182783543,,101.75761688753245,-1.1188053600490093,0.2990075188900505,23.171164512634277,5.004464692905043,"Manny Machado",11493,592518
2013,"Freddie Freeman","ATL",147,629,23,89,109,1,0.104928457,0.192368839,0.181488204,0.371359223,0.319419237,0.395866454,0.500907441,0.3872000217822911,,149.98137729626356,1.5498211742378771,36.908127152538945,-9.520761489868164,4.998375406555347,"Freddie Freeman",5361,518692
2023,"Yandy Díaz","TBR",137,600,22,95,78,0,0.108333333,0.156666666,0.192380952,0.367396593,0.329523809,0.41,0.521904761,0.40172955542802813,,163.2356909775227,-4.3577210563234985,41.104023473148075,-11.669079780578613,4.990416753295964,"Yandy Diaz",16578,650490
2021,"Kyle Tucker","HOU",140,567,30,83,92,14,0.093474426,0.158730158,0.262845849,0.304347826,0.294466403,0.359292035,0.557312252,0.3825180579509054,,145.74856673743847,2.953985631465912,34.712677678091225,-4.395100355148315,4.987765122236154,"Kyle Tucker",18345,663656
2017,"Lorenzo Cain","KCR",155,645,15,86,49,26,0.08372093,0.155038759,0.140410959,0.33970276,0.299657534,0.362790697,0.440068493,0.34671243136713964,,114.53246544854939,7.309701845981181,18.874654979912933,9.922399878501892,4.984674885595243,"Lorenzo Cain",9077,456715
2018,"Whit Merrifield","KCR",158,707,12,88,60,45,0.086280056,0.161244695,0.134493671,0.3515625,0.303797468,0.367375886,0.438291139,0.3493569108364762,,119.259311726747,5.249899773159996,21.527629430344838,2.7604663148522377,4.982902409584005,"Whit Merrifield",11281,593160
2023,"Kyle Tucker","HOU",157,674,29,97,112,30,0.118694362,0.136498516,0.233449477,0.289416846,0.283972125,0.368815592,0.517421602,0.3719799092837742,,140.12396740453156,4.045860177837312,36.44969008004597,-9.6440269947052,4.981710776142737,"Kyle Tucker",18345,663656
2010,"Daric Barton","OAK",159,686,10,79,57,7,0.160349854,0.148688046,0.131294964,0.316258351,0.273381294,0.393175074,0.404676258,0.3596650856059222,,126.48350528471654,2.3330175294540823,23.708468406959657,0.3981809616088867,4.977371015510183,"Daric Barton",5928,435558
2013,"Russell Martin","PIT",127,506,15,51,55,9,0.114624505,0.213438735,0.150684931,0.265822784,0.226027397,0.326732673,0.376712328,0.31524267881575446,,102.354388506251,-1.5632208096794784,-0.22335522969212063,31.03558921813965,4.968756005347698,"Russell Martin",4616,431145
2016,"Joey Votto","CIN",158,677,29,101,97,8,0.159527326,0.177252584,0.224820144,0.36626506,0.325539568,0.434268833,0.550359712,0.4131831895008548,,157.6422393847254,-2.3629725337959826,45.69841085928396,-18.64673662185669,4.968130453585759,"Joey Votto",4314,458015
2019,"Jose Altuve","HOU",124,548,31,89,74,6,0.074817518,0.149635036,0.252,0.302564102,0.298,0.352833638,0.55,0.3739447178526814,,137.20780068711292,-0.5402599237859249,25.51998765654164,5.778290033340454,4.96578684763897,"Jose Altuve",5417,514888
2021,"Matt Olson","OAK",156,673,39,101,111,4,0.1307578,0.167904903,0.269026548,0.268867924,0.27079646,0.371471025,0.539823008,0.3785553321174702,,146.75145649450036,-0.3073429549112916,38.214962121253066,-11.76700772345066,4.96385041895131,"Matt Olson",14344,621566
2012,"Alex Gordon","KCR",161,721,14,93,72,10,0.101248266,0.194174757,0.160436137,0.356415478,0.294392523,0.367545076,0.45482866,0.357294585545415,,125.6760517943158,-0.8529709279537201,20.794156770387723,2.1518006324768066,4.950038371963579,"Alex Gordon",5209,460086
2017,"Buster Posey","SFG",140,568,12,62,67,6,0.107394366,0.116197183,0.141700405,0.346793349,0.319838056,0.399647887,0.461538461,0.3655566185444325,,128.29811277961264,-1.964998360723257,18.693692627121074,11.426526308059692,4.9439355358456964,"Buster Posey",9166,457763
2014,"Yan Gomes","CLE",135,518,21,61,74,0,0.046332046,0.231660231,0.193814433,0.325714285,0.278350515,0.312741312,0.472164948,0.34005046747263196,,117.2504513784165,0.6852569892071187,10.507340591428045,18.142208576202393,4.929938670847112,"Yan Gomes",9627,543228
2013,"Troy Tulowitzki","COL",126,512,25,72,82,1,0.111328125,0.166015625,0.228699552,0.33431085,0.311659192,0.390625,0.540358744,0.400135363464995,,140.57212903421157,-1.7971955719403923,21.56589775513784,8.668594360351562,4.925870422939871,"Troy Tulowitzki",3531,453064
2010,"Ángel Pagán","NYM",151,633,11,80,69,37,0.069510268,0.153238546,0.134715026,0.331223628,0.29015544,0.339712918,0.424870466,0.3344366286920198,,107.90614613858887,7.086213608738035,13.08316767376639,15.023472666740417,4.922151695853235,"Angel Pagan",2918,434636
2023,"Luis Robert Jr.","CHW",145,595,38,90,80,20,0.050420168,0.28907563,0.278388279,0.313609467,0.263736263,0.315254237,0.542124542,0.35812751604960513,,128.4771516630258,-0.13069286849349737,20.171646928914715,8.742753267288208,4.92138247539896,"Luis Robert Jr.",20043,673357
2013,"Adam Jones","BAL",160,689,33,100,108,14,0.03628447,0.197387518,0.208269525,0.314168377,0.284839203,0.317851959,0.493108728,0.3497775886180627,,118.68583574526538,6.239380373619497,20.866812797456443,2.4761310815811157,4.91764596031124,"Adam Jones",6368,430945
2022,"Kyle Tucker","HOU",150,609,30,71,107,25,0.096880131,0.155993431,0.220588235,0.26128266,0.257352941,0.330033003,0.477941176,0.3476341959844,,129.64229271781184,3.1909198206849396,23.504965627854503,4.066321849822998,4.917240746702364,"Kyle Tucker",18345,663656
2013,"Adrian Beltré","TEX",161,690,30,88,92,1,0.072463768,0.113043478,0.193343899,0.321904761,0.315372424,0.371014492,0.508716323,0.3785135275670561,,135.0280149586849,-3.332794460467994,24.127233102204322,-0.8481537699699402,4.914232326321489,"Adrian Beltre",639,134181
2017,"Travis Shaw","MIL",144,606,31,84,101,10,0.0990099,0.227722772,0.239776952,0.311827956,0.2732342,0.34876033,0.513011152,0.3608424414776402,,120.13586842805995,0.32135417638346553,16.004745528539974,12.38817024230957,4.902225009189928,"Travis Shaw",11982,543768
2023,"Dansby Swanson","CHC",147,638,22,81,80,9,0.103448275,0.24137931,0.171681416,0.296675191,0.244247787,0.327586206,0.415929203,0.32462943338301486,,105.72327379894897,2.3524676277302206,6.87606204556239,20.5851469039917,4.899952901975391,"Dansby Swanson",18314,621020
2023,"J.P. Crawford","SEA",145,638,19,94,65,2,0.147335423,0.195924764,0.172284645,0.31377551,0.265917602,0.379527559,0.438202247,0.35902475502212716,,135.95291471861393,-0.10729318019002676,27.37717650271457,-0.29821109771728516,4.885649538578191,"J.P. Crawford",15491,641487
2021,"Bo Bichette","TOR",159,690,29,121,102,25,0.057971014,0.198550724,0.1859375,0.338912133,0.2984375,0.34347826,0.484375,0.3538593011489813,,121.6489946021056,4.8652794470544904,23.154233950333655,1.76869797706604,4.869323789452231,"Bo Bichette",19612,666182
2012,"Josh Hamilton","TEX",148,636,43,103,128,7,0.094339622,0.254716981,0.291814947,0.319672131,0.284697508,0.353773584,0.576512455,0.38674584064590795,,141.22625524878472,4.796649385243654,35.45634047108554,-10.61069655418396,4.848939130912139,"Josh Hamilton",1875,285078
2013,"Dustin Pedroia","BOS",160,724,9,91,84,17,0.100828729,0.10359116,0.113884556,0.326241134,0.301092043,0.371546961,0.414976599,0.34668378167682223,,114.35609654557746,-0.6587565932422876,11.150193524584058,10.427347898483276,4.848887570172347,"Dustin Pedroia",8370,456030
2019,"Ronald Acuña Jr.","ATL",156,715,41,127,101,37,0.106293706,0.262937062,0.238019169,0.336683417,0.279552715,0.365168539,0.517571884,0.36889346095465,,125.46324954488173,6.41631558444351,30.437008524023742,-3.356510639190674,4.844241764894679,"Ronald Acuna Jr.",18401,660670
2016,"Anthony Rizzo","CHC",155,676,32,94,109,3,0.109467455,0.159763313,0.252144082,0.30941704,0.291595197,0.384615384,0.543739279,0.39103338720198877,,144.79975053977986,-1.6120316002052277,35.68626907201058,-9.85558807849884,4.840010967642431,"Anthony Rizzo",3473,519203
2022,"Bo Bichette","TOR",159,697,24,91,93,13,0.058823529,0.222381635,0.179447853,0.347368421,0.2898773,0.332855093,0.469325153,0.3474860288833443,,129.34172848499162,-0.04006168060004711,22.973604820089683,0.9581303596496582,4.827329749241059,"Bo Bichette",19612,666182
2021,"Paul Goldschmidt","STL",158,679,31,102,99,12,0.098674521,0.20029455,0.220563847,0.331065759,0.293532338,0.365243004,0.514096185,0.3734484329885711,,135.91614470511175,1.448054995154962,32.49413203588529,-7.152620792388916,4.825304343503464,"Paul Goldschmidt",9218,502671
2014,"Josh Harrison","PIT",143,550,13,77,52,18,0.04,0.147272727,0.175,0.352803738,0.315384615,0.346715328,0.490384615,0.3652814174482984,,136.91114931686968,3.3666499552782625,26.15497634872899,0.9749455451965332,4.802914532485163,"Josh Harrison",8202,543281
2015,"Dee Strange-Gordon","MIA",145,653,4,88,46,58,0.038284839,0.139356814,0.084552845,0.382857142,0.333333333,0.358578052,0.417886178,0.3368340026500613,,115.5766363451334,4.77756676170975,16.629567762380425,8.431439638137817,4.801095033773344,"Dee Strange-Gordon",8203,543829
2010,"Stephen Drew","ARI",151,633,15,83,61,10,0.097946287,0.170616113,0.180530973,0.32054176,0.277876106,0.351822503,0.458407079,0.3551458061594273,,113.15206001900073,1.4952628761529922,11.471336985064006,15.372673511505127,4.791208179048505,"Stephen Drew",4251,452220
2011,"Jhonny Peralta","DET",146,576,21,68,86,0,0.069444444,0.164930555,0.179047619,0.325358851,0.299047619,0.345486111,0.478095238,0.3560455605543449,,121.55258803771306,-4.9263364458456635,9.529275948658935,16.73588228225708,4.782320980233975,"Jhonny Peralta",1738,425509
2015,"Mookie Betts","BOS",145,654,18,92,77,21,0.070336391,0.125382262,0.18760469,0.310139165,0.291457286,0.341013824,0.479061976,0.35139010025904727,,119.99813767936148,7.947389256674796,23.082013095240956,0.5299975872039795,4.774566291250337,"Mookie Betts",13611,605141
2017,"Mookie Betts","BOS",153,712,24,101,102,26,0.108146067,0.110955056,0.194267516,0.267924528,0.26433121,0.344101123,0.458598726,0.338943007830027,,106.63638950269767,8.16688590683043,13.996727102544984,10.475668907165527,4.774328903148112,"Mookie Betts",13611,605141
2019,"Carlos Santana","CLE",158,686,34,110,93,4,0.157434402,0.157434402,0.233856893,0.29330254,0.280977312,0.396501457,0.514834205,0.3796459741514585,,138.43414991165827,1.0421589193865657,34.74025577505607,-10.455966472625732,4.7695123463456195,"Carlos Santana",2396,467793
2017,"Andrelton Simmons","LAA",158,647,14,77,69,19,0.072642967,0.103554868,0.142614601,0.290697674,0.27843803,0.330757341,0.421052631,0.322746795885714,,102.41603013470268,2.2536505460739136,4.182291972437398,22.275207042694092,4.7583964145858415,"Andrelton Simmons",10847,592743
2024,"Willy Adames","MIL",161,688,32,93,112,21,0.107558139,0.251453488,0.211475409,0.296568627,0.250819672,0.331395348,0.462295081,0.34193181539103934,,119.43800398037838,1.234154373407364,17.22610312434632,5.927154064178467,4.757420970703194,"Willy Adames",15986,642715
2023,"Gunnar Henderson","BAL",150,622,28,100,82,10,0.090032154,0.255627009,0.233928572,0.305851063,0.255357142,0.324758842,0.489285714,0.34575130091005285,,123.01767473230231,5.8021948537789285,22.95694557570716,3.2942208349704742,4.748297152133883,"Gunnar Henderson",26289,683002
2011,"Lance Berkman","STL",145,587,31,90,94,2,0.156729131,0.158432708,0.245901639,0.315217391,0.301229508,0.412265758,0.547131147,0.40765069660387543,,163.14201775362042,1.5224064744543284,44.33108024442774,-17.545833110809326,4.73397432609941,"Lance Berkman",548,204020
2019,"Jeff McNeil","NYM",133,567,23,83,75,5,0.061728395,0.132275132,0.213725491,0.336561743,0.317647058,0.384479717,0.531372549,0.3844523276902933,,144.12829736283746,-2.758600166067481,30.252948097043557,0.3976113796234131,4.73271657810136,"Jeff McNeil",15362,643446
2010,"Ichiro Suzuki","SEA",162,732,6,74,43,42,0.061475409,0.117486338,0.079411765,0.353140916,0.314705882,0.359396433,0.394117647,0.3305002079662664,,110.26088881743779,4.63015350420028,13.467294104165244,6.603017807006836,4.724893921641617,"Ichiro Suzuki",1101,400085
2012,"Torii Hunter","LAA",140,584,16,81,92,9,0.065068493,0.227739726,0.138576779,0.389175257,0.312734082,0.365351629,0.451310861,0.35626246029978353,,130.90117461274116,3.9340188479982316,25.036066844807266,0.3280510902404785,4.719648000740651,"Torii Hunter",731,116338
2022,"Steven Kwan","CLE",147,638,6,89,52,19,0.097178683,0.094043887,0.10124334,0.323353293,0.29840142,0.372641509,0.39964476,0.3413959780137998,,124.9382183480614,6.018465968314558,23.9226051387781,0.7751345634460449,4.7118313395300975,"Steven Kwan",24610,680757
2018,"Trevor Story","COL",157,656,37,88,108,27,0.071646341,0.25609756,0.275919733,0.345088161,0.290969899,0.347560975,0.566889632,0.3838505776881441,,128.23131676134938,2.9127804758027196,25.524031846072376,0.1333026885986328,4.708909259631164,"Trevor Story",12564,596115
2019,"Pete Alonso","NYM",161,693,53,103,120,1,0.103896103,0.264069264,0.323283082,0.28021978,0.25963149,0.357864357,0.582914572,0.3841176861585314,,143.90904982962908,0.5988499196246266,40.74583507902664,-14.491709470748901,4.695855809957003,"Pete Alonso",19251,624413
2011,"Prince Fielder","MIL",162,692,38,95,120,1,0.154624277,0.15317919,0.267135325,0.306264501,0.298769771,0.414739884,0.565905096,0.40984636545181274,,160.18938176739778,-7.649168879725039,40.4570466972939,-17.265533447265625,4.693807316563035,"Prince Fielder",4613,425902
2014,"Ben Zobrist","TBR",146,654,10,83,52,10,0.114678899,0.128440366,0.122807018,0.300829875,0.271929824,0.354294478,0.394736842,0.333057580170808,,116.66625263085552,2.2360234120860696,14.216914279507964,7.953194722533226,4.688503227065241,"Ben Zobrist",7435,450314
2017,"Alex Bregman","HOU",155,626,19,88,71,17,0.087859424,0.154952076,0.190647482,0.310961968,0.284172661,0.352,0.474820143,0.35072798579692077,,122.50758583153389,3.1932302596978843,20.57716614790382,5.842082738876343,4.6856116762455375,"Alex Bregman",17678,608324
2021,"Freddie Freeman","ATL",159,695,31,120,83,8,0.122302158,0.153956834,0.203333333,0.321120689,0.3,0.392805755,0.503333333,0.3791464183260413,,135.99503371937433,1.3828961979597807,33.230343909836186,-9.857416152954102,4.681728508084314,"Freddie Freeman",5361,518692
2013,"Shane Victorino","BOS",122,532,15,82,61,21,0.046992481,0.140977443,0.157232704,0.32133676,0.293501048,0.350574712,0.450733752,0.35281930766799896,,118.58560646883511,6.360241794958711,17.59399092449319,8.55744743347168,4.674411805268834,"Shane Victorino",1677,425664
2024,"Marcell Ozuna","ATL",162,688,39,96,104,1,0.107558139,0.247093023,0.244224422,0.359102244,0.301980198,0.378457059,0.54620462,0.39450213334856243,,154.00063286835456,-4.5850632935762405,39.842098786477294,-17.5,4.67364637260416,"Marcell Ozuna",10324,542303
2010,"Jason Heyward","ATL",142,623,18,83,72,11,0.146067415,0.205457463,0.178846154,0.335106382,0.276923076,0.393258426,0.45576923,0.37721887312457564,,133.70793264439843,1.7973755947314203,26.96152984835204,-0.9679598808288574,4.671300712076075,"Jason Heyward",4940,518792
2016,"Daniel Murphy","WSN",142,582,25,88,104,5,0.060137457,0.097938144,0.248587571,0.347921225,0.346516007,0.390034364,0.595103578,0.40842167501683,,154.46983146981324,-0.510647782124579,38.53258500674481,-11.37777790427208,4.669733328250371,"Daniel Murphy",4316,502517
2012,"Jimmy Rollins","PHI",156,699,23,102,68,30,0.08869814,0.137339055,0.177215189,0.261627906,0.25,0.31563845,0.427215189,0.3221957167275518,,100.75674011585583,7.704182705376297,8.334574719191298,14.958414077758789,4.668025731658353,"Jimmy Rollins",971,276519
2014,"Jason Heyward","ATL",149,649,11,74,58,20,0.103235747,0.15100154,0.113438045,0.308351177,0.270506108,0.351309707,0.383944153,0.329288046334181,,109.42517694608394,3.394232477294281,10.260589521044317,12.63590669631958,4.667431422211185,"Jason Heyward",4940,518792
2011,"Chris Young","ARI",156,659,20,89,71,22,0.121396054,0.210925644,0.183421517,0.274698795,0.236331569,0.33130699,0.419753086,0.32945891914017705,,102.25400014875372,3.999581818236038,5.715176025384877,18.205907821655273,4.664131091411892,"Chris Young",3882,455759
2018,"J.T. Realmuto","MIA",125,531,21,74,74,3,0.071563088,0.195856873,0.20754717,0.311797752,0.276729559,0.34026465,0.484276729,0.35313355111444833,,126.6402572143681,2.8691581641323864,20.14035996260162,8.85839855670929,4.658864274022248,"J.T. Realmuto",11739,592663
2014,"Adam Jones","BAL",159,682,29,88,96,7,0.027859237,0.195014662,0.187888199,0.310838445,0.2810559,0.310850439,0.468944099,0.34027662308730744,,116.65033121815674,5.157379868905991,17.639278610278588,3.2900549173355103,4.649021832993607,"Adam Jones",6368,430945
2014,"Howie Kendrick","LAA",157,674,7,85,75,14,0.071216617,0.163204747,0.103727715,0.346613545,0.293354943,0.347242921,0.397082658,0.327539188110271,,114.43964607190057,0.9360232809558511,11.633709328830406,9.478205680847168,4.641443979985874,"Howie Kendrick",4229,435062
2021,"J.T. Realmuto","PHI",134,537,17,64,73,13,0.089385474,0.240223463,0.176470588,0.325301204,0.262605042,0.34264432,0.43907563,0.3356284449871321,,108.567030006476,3.0059640321414918,8.862648376750803,19.377272367477417,4.638250971638494,"J.T. Realmuto",11739,592663
